"year","math","retained","female","black","hispanic","size","lowinc","school","child"
-2.5,-3.232,0,0,1,0,588,93.6,3440,320
-1.5,-2.535,1,0,1,0,588,93.6,3440,320
-0.5,-0.854,0,0,1,0,588,93.6,3440,320
0.5,-1.121,0,0,1,0,588,93.6,3440,343
1.5,0.529,0,0,1,0,588,93.6,3440,343
2.5,1.429,0,0,1,0,588,93.6,3440,343
-2.5,-5.219,0,0,1,0,588,93.6,3440,365
-1.5,-4.175,1,0,1,0,588,93.6,3440,365
-0.5,-3.33,0,0,1,0,588,93.6,3440,365
0.5,-1.894,0,0,1,0,588,93.6,3440,365
-2.5,-3.721,0,1,1,0,588,93.6,3440,366
-1.5,-2.96,1,1,1,0,588,93.6,3440,366
-0.5,-3.249,0,1,1,0,588,93.6,3440,366
0.5,-1.446,0,1,1,0,588,93.6,3440,366
1.5,0.237,0,1,1,0,588,93.6,3440,366
2.5,0.097,0,1,1,0,588,93.6,3440,366
-1.5,-3.144,0,0,1,0,588,93.6,3440,367
-0.5,-2.33,0,0,1,0,588,93.6,3440,367
0.5,-1.34,0,0,1,0,588,93.6,3440,367
-1.5,-1.966,0,0,1,0,588,93.6,3440,368
-0.5,-1.314,0,0,1,0,588,93.6,3440,368
0.5,-0.725,0,0,1,0,588,93.6,3440,368
1.5,0.873,0,0,1,0,588,93.6,3440,368
2.5,1.148,0,0,1,0,588,93.6,3440,368
-1.5,-2.162,0,0,1,0,588,93.6,3440,369
-0.5,-1.12,0,0,1,0,588,93.6,3440,369
0.5,0.114,0,0,1,0,588,93.6,3440,369
1.5,-0.032,0,0,1,0,588,93.6,3440,369
2.5,0.65,0,0,1,0,588,93.6,3440,369
-1.5,-2.535,0,0,1,0,588,93.6,3440,464
-0.5,-1.631,0,0,1,0,588,93.6,3440,464
0.5,-0.623,0,0,1,0,588,93.6,3440,464
1.5,0.632,0,0,1,0,588,93.6,3440,464
-1.5,-1.13,0,0,1,0,588,93.6,3440,564
-0.5,-0.112,0,0,1,0,588,93.6,3440,564
0.5,0.716,0,0,1,0,588,93.6,3440,564
1.5,0.691,0,0,1,0,588,93.6,3440,564
2.5,1.514,0,0,1,0,588,93.6,3440,564
-2.5,-3.395,0,0,1,0,588,93.6,3440,567
-1.5,-2.718,1,0,1,0,588,93.6,3440,567
-0.5,-1.819,0,0,1,0,588,93.6,3440,567
0.5,-1.665,0,0,1,0,588,93.6,3440,567
1.5,-1.55,0,0,1,0,588,93.6,3440,567
0.5,-0.211,0,0,1,0,588,93.6,3440,591
1.5,0.516,0,0,1,0,588,93.6,3440,591
2.5,1.354,0,0,1,0,588,93.6,3440,591
-1.5,-2.657,0,0,1,0,588,93.6,3440,750
-0.5,-0.351,0,0,1,0,588,93.6,3440,750
0.5,0.463,0,0,1,0,588,93.6,3440,750
1.5,0.237,0,0,1,0,588,93.6,3440,750
2.5,1.407,0,0,1,0,588,93.6,3440,750
0.5,-1.236,0,1,1,0,588,93.6,3440,757
1.5,-0.297,0,1,1,0,588,93.6,3440,757
2.5,-0.062,0,1,1,0,588,93.6,3440,757
-1.5,-2.162,0,1,1,0,588,93.6,3440,798
-0.5,-0.785,0,1,1,0,588,93.6,3440,798
0.5,0.463,0,1,1,0,588,93.6,3440,798
1.5,1.202,0,1,1,0,588,93.6,3440,798
-0.5,-2.351,1,1,1,0,588,93.6,3440,1002
0.5,-2.113,0,1,1,0,588,93.6,3440,1002
1.5,-0.454,0,1,1,0,588,93.6,3440,1002
0.5,-2.113,0,0,1,0,588,93.6,3440,1171
2.5,-1.107,0,0,1,0,588,93.6,3440,1171
-1.5,-2.718,0,1,1,0,588,93.6,3440,1344
-0.5,-1.185,0,1,1,0,588,93.6,3440,1344
0.5,-2.015,0,1,1,0,588,93.6,3440,1344
1.5,-0.509,0,1,1,0,588,93.6,3440,1344
2.5,0.749,0,1,1,0,588,93.6,3440,1344
-1.5,-2.097,0,0,1,0,588,93.6,3440,1642
-0.5,-0.988,0,0,1,0,588,93.6,3440,1642
0.5,-0.316,0,0,1,0,588,93.6,3440,1642
1.5,1.001,0,0,1,0,588,93.6,3440,1642
2.5,0.699,0,0,1,0,588,93.6,3440,1642
-1.5,-3.068,0,1,1,0,1052,75.7,3450,18
-0.5,-2.899,0,1,1,0,1052,75.7,3450,18
0.5,-1.132,0,1,1,0,1052,75.7,3450,18
-1.5,-0.974,0,0,1,0,1052,75.7,3450,101
-0.5,-0.921,0,0,1,0,1052,75.7,3450,101
0.5,-0.419,0,0,1,0,1052,75.7,3450,101
-1.5,-3.395,0,0,1,0,1052,75.7,3450,157
-0.5,-3.082,0,0,1,0,1052,75.7,3450,157
0.5,-1.874,1,0,1,0,1052,75.7,3450,157
-1.5,-1.538,0,1,1,0,1052,75.7,3450,166
-0.5,-0.351,0,1,1,0,1052,75.7,3450,166
0.5,-0.316,0,1,1,0,1052,75.7,3450,166
-2.5,-3.068,0,0,1,0,1052,75.7,3450,270
-1.5,-4.406,1,0,1,0,1052,75.7,3450,270
-0.5,-2.351,0,0,1,0,1052,75.7,3450,270
-2.5,-3.887,0,1,0,1,1052,75.7,3450,280
-1.5,-1.772,1,1,0,1,1052,75.7,3450,280
-0.5,-1.054,0,1,0,1,1052,75.7,3450,280
-1.5,-3.232,0,0,0,1,1052,75.7,3450,281
-0.5,-3.144,0,0,0,1,1052,75.7,3450,281
0.5,-2.235,1,0,0,1,1052,75.7,3450,281
-2.5,-3.558,0,0,1,0,1052,75.7,3450,282
-1.5,-2.188,1,0,1,0,1052,75.7,3450,282
-0.5,-1.384,0,0,1,0,1052,75.7,3450,282
-2.5,-3.232,0,0,1,0,1052,75.7,3450,283
-1.5,-2.188,1,0,1,0,1052,75.7,3450,283
-0.5,-2.072,0,0,1,0,1052,75.7,3450,283
-1.5,-3.721,0,1,0,1,1052,75.7,3450,298
-0.5,-3.082,0,1,0,1,1052,75.7,3450,298
0.5,-1.525,1,1,0,1,1052,75.7,3450,298
-2.5,-3.558,0,0,1,0,1052,75.7,3450,395
-1.5,-3.068,1,0,1,0,1052,75.7,3450,395
-0.5,-2.839,0,0,1,0,1052,75.7,3450,395
-0.5,-1.898,0,0,1,0,1052,75.7,3450,722
0.5,-1.778,0,0,1,0,1052,75.7,3450,722
1.5,-1.063,1,0,1,0,1052,75.7,3450,722
-1.5,-3.721,0,1,1,0,1052,75.7,3450,800
-0.5,-2.663,0,1,1,0,1052,75.7,3450,800
0.5,-1.446,0,1,1,0,1052,75.7,3450,800
-1.5,-3.558,0,0,1,0,1052,75.7,3450,801
-0.5,-1.538,1,0,1,0,1052,75.7,3450,801
0.5,-1.004,0,0,1,0,1052,75.7,3450,801
-1.5,-3.068,0,1,1,0,1052,75.7,3450,802
-0.5,-2.657,0,1,1,0,1052,75.7,3450,802
0.5,-0.458,1,1,1,0,1052,75.7,3450,802
-1.5,-3.887,0,1,1,0,1052,75.7,3450,803
-0.5,-2.461,0,1,1,0,1052,75.7,3450,803
0.5,-1.757,1,1,1,0,1052,75.7,3450,803
-1.5,-3.232,0,0,1,0,1052,75.7,3450,804
-0.5,-1.464,0,0,1,0,1052,75.7,3450,804
0.5,-0.928,0,0,1,0,1052,75.7,3450,804
-1.5,-3.887,0,0,1,0,1052,75.7,3450,805
-0.5,-2.839,0,0,1,0,1052,75.7,3450,805
0.5,-1.121,1,0,1,0,1052,75.7,3450,805
1.5,-1.303,0,0,1,0,1052,75.7,3450,805
-2.5,-3.558,0,0,1,0,1052,75.7,3450,806
-1.5,-3.232,1,0,1,0,1052,75.7,3450,806
-0.5,-3.331,0,0,1,0,1052,75.7,3450,806
-1.5,-1.538,0,1,1,0,1052,75.7,3450,807
-0.5,-1.441,0,1,1,0,1052,75.7,3450,807
0.5,0.003,0,1,1,0,1052,75.7,3450,807
-2.5,-3.721,0,0,1,0,1052,75.7,3450,852
-1.5,-2.732,1,0,1,0,1052,75.7,3450,852
-0.5,-3.395,0,0,1,0,1052,75.7,3450,852
-1.5,-2.377,0,1,1,0,1052,75.7,3450,857
-0.5,-1.966,0,1,1,0,1052,75.7,3450,857
0.5,-1.132,0,1,1,0,1052,75.7,3450,857
-1.5,-3.232,0,1,1,0,1052,75.7,3450,858
-0.5,-2.413,0,1,1,0,1052,75.7,3450,858
0.5,-2.015,0,1,1,0,1052,75.7,3450,858
-0.5,-2.902,1,1,1,0,1052,75.7,3450,1004
0.5,-1.816,0,1,1,0,1052,75.7,3450,1004
1.5,-0.807,1,1,1,0,1052,75.7,3450,1004
-1.5,-0.126,0,1,0,1,1052,75.7,3450,1062
-0.5,0.148,0,1,0,1,1052,75.7,3450,1062
0.5,0.852,0,1,0,1,1052,75.7,3450,1062
-1.5,-3.232,0,1,1,0,1052,75.7,3450,1089
-0.5,-3.395,0,1,1,0,1052,75.7,3450,1089
0.5,-2.36,1,1,1,0,1052,75.7,3450,1089
-1.5,-0.608,0,0,1,0,1052,75.7,3450,1312
-0.5,-1.314,0,0,1,0,1052,75.7,3450,1312
0.5,-0.211,0,0,1,0,1052,75.7,3450,1312
-1.5,-4.228,0,1,1,0,1052,75.7,3450,1641
-0.5,-3.206,0,1,1,0,1052,75.7,3450,1641
0.5,-2.618,1,1,1,0,1052,75.7,3450,1641
1.5,-2.056,0,1,1,0,1052,75.7,3450,1641
-1.5,-1.538,0,1,0,0,1052,75.7,3450,1649
-0.5,-1.882,0,1,0,0,1052,75.7,3450,1649
0.5,-0.33,1,1,0,0,1052,75.7,3450,1649
-1.5,-3.887,0,0,1,0,1052,75.7,3450,1650
-0.5,-1.689,0,0,1,0,1052,75.7,3450,1650
0.5,-0.316,0,0,1,0,1052,75.7,3450,1650
-1.5,-2.377,0,0,0,1,1052,75.7,3450,1651
-0.5,-2.839,0,0,0,1,1052,75.7,3450,1651
0.5,-1.295,1,0,0,1,1052,75.7,3450,1651
-1.5,-1.538,0,0,1,0,1052,75.7,3450,1653
-0.5,-0.785,0,0,1,0,1052,75.7,3450,1653
0.5,0.114,0,0,1,0,1052,75.7,3450,1653
-1.5,-0.974,0,1,1,0,1052,75.7,3450,1655
-0.5,-1.631,0,1,1,0,1052,75.7,3450,1655
0.5,-1.446,0,1,1,0,1052,75.7,3450,1655
-1.5,-2.732,0,0,1,0,1052,75.7,3450,1656
-0.5,-2.873,0,0,1,0,1052,75.7,3450,1656
0.5,-1.816,1,0,1,0,1052,75.7,3450,1656
1.5,-1.67,0,0,1,0,1052,75.7,3450,1656
-0.5,0.058,0,0,0,0,353,18.7,3510,91
0.5,2.14,0,0,0,0,353,18.7,3510,91
1.5,1.578,0,0,0,0,353,18.7,3510,91
-1.5,-0.619,0,1,0,0,353,18.7,3510,102
-0.5,-0.273,0,1,0,0,353,18.7,3510,102
0.5,1.485,0,1,0,0,353,18.7,3510,102
1.5,0.632,0,1,0,0,353,18.7,3510,102
-1.5,-2.535,0,1,0,1,353,18.7,3510,103
-0.5,-1.378,0,1,0,1,353,18.7,3510,103
0.5,-1.132,0,1,0,1,353,18.7,3510,103
1.5,-0.509,0,1,0,1,353,18.7,3510,103
2.5,0.749,0,1,0,1,353,18.7,3510,103
-1.5,-1.464,0,0,0,0,353,18.7,3510,104
-0.5,0.338,0,0,0,0,353,18.7,3510,104
0.5,0.587,0,0,0,0,353,18.7,3510,104
1.5,1.661,0,0,0,0,353,18.7,3510,104
2.5,1.623,0,0,0,0,353,18.7,3510,104
-1.5,-0.221,0,0,0,0,353,18.7,3510,105
-0.5,1.548,0,0,0,0,353,18.7,3510,105
0.5,1.146,0,0,0,0,353,18.7,3510,105
1.5,1.134,0,0,0,0,353,18.7,3510,105
2.5,1.407,0,0,0,0,353,18.7,3510,105
-1.5,-2.732,0,1,0,0,353,18.7,3510,106
-0.5,-1.12,0,1,0,0,353,18.7,3510,106
0.5,0.463,0,1,0,0,353,18.7,3510,106
1.5,0.632,0,1,0,0,353,18.7,3510,106
2.5,1.623,0,1,0,0,353,18.7,3510,106
-1.5,-1.987,0,1,0,0,353,18.7,3510,107
-0.5,-0.645,0,1,0,0,353,18.7,3510,107
0.5,0.227,0,1,0,0,353,18.7,3510,107
-1.5,0.12,0,1,0,0,353,18.7,3510,108
-0.5,1.36,0,1,0,0,353,18.7,3510,108
0.5,3.273,0,1,0,0,353,18.7,3510,108
1.5,3.458,0,1,0,0,353,18.7,3510,108
2.5,3.163,0,1,0,0,353,18.7,3510,108
0.5,-0.522,0,0,1,0,353,18.7,3510,117
1.5,-0.509,0,0,1,0,353,18.7,3510,117
2.5,-0.116,0,0,1,0,353,18.7,3510,117
-1.5,-1.966,0,1,1,0,247,51.8,3580,29
-0.5,-0.645,0,1,1,0,247,51.8,3580,29
0.5,-0.316,0,1,1,0,247,51.8,3580,29
1.5,0.347,0,1,1,0,247,51.8,3580,29
2.5,1.098,0,1,1,0,247,51.8,3580,29
-1.5,-3.082,0,1,0,1,247,51.8,3580,246
-0.5,-1.694,0,1,0,1,247,51.8,3580,246
0.5,0.343,0,1,0,1,247,51.8,3580,246
1.5,-0.945,0,1,0,1,247,51.8,3580,246
2.5,0.352,0,1,0,1,247,51.8,3580,246
-1.5,-2.778,0,0,1,0,247,51.8,3580,615
-0.5,-2.009,0,0,1,0,247,51.8,3580,615
0.5,-0.826,0,0,1,0,247,51.8,3580,615
1.5,-0.725,0,0,1,0,247,51.8,3580,615
-1.5,-1.76,0,0,0,0,247,51.8,3580,734
-0.5,-0.785,0,0,0,0,247,51.8,3580,734
0.5,0.716,0,0,0,0,247,51.8,3580,734
1.5,0.811,0,0,0,0,247,51.8,3580,734
2.5,1.736,0,0,0,0,247,51.8,3580,734
-1.5,-0.942,0,0,0,0,247,51.8,3580,735
-0.5,0.777,0,0,0,0,247,51.8,3580,735
0.5,1.678,0,0,0,0,247,51.8,3580,735
1.5,1.934,0,0,0,0,247,51.8,3580,735
2.5,3.163,0,0,0,0,247,51.8,3580,735
-1.5,-2.596,0,1,1,0,247,51.8,3580,736
-0.5,-1.568,0,1,1,0,247,51.8,3580,736
0.5,-0.928,0,1,1,0,247,51.8,3580,736
1.5,-0.779,0,1,1,0,247,51.8,3580,736
2.5,0.251,0,1,1,0,247,51.8,3580,736
-1.5,-2.778,0,1,0,0,247,51.8,3580,737
-0.5,-2.265,0,1,0,0,247,51.8,3580,737
0.5,-1.778,0,1,0,0,247,51.8,3580,737
1.5,-0.563,0,1,0,0,247,51.8,3580,737
2.5,1.199,0,1,0,0,247,51.8,3580,737
-1.5,-3.268,0,1,0,0,247,51.8,3580,738
-0.5,-0.921,0,1,0,0,247,51.8,3580,738
0.5,-0.522,0,1,0,0,247,51.8,3580,738
1.5,-0.779,0,1,0,0,247,51.8,3580,738
2.5,0.452,0,1,0,0,247,51.8,3580,738
-1.5,-1.303,0,1,0,0,247,51.8,3580,739
-0.5,0.241,0,1,0,0,247,51.8,3580,739
0.5,0.995,0,1,0,0,247,51.8,3580,739
1.5,1.001,0,1,0,0,247,51.8,3580,739
2.5,2.164,0,1,0,0,247,51.8,3580,739
-1.5,-1.966,0,0,1,0,247,51.8,3580,740
-0.5,-1.314,0,0,1,0,247,51.8,3580,740
0.5,-0.105,0,0,1,0,247,51.8,3580,740
1.5,0.021,0,0,1,0,247,51.8,3580,740
2.5,0.897,0,0,1,0,247,51.8,3580,740
-1.5,-2.413,0,1,0,0,247,51.8,3580,741
-0.5,-0.988,0,1,0,0,247,51.8,3580,741
0.5,-1.555,0,1,0,0,247,51.8,3580,741
-1.5,-1.966,0,0,0,1,247,51.8,3580,742
-0.5,-1.882,0,0,0,1,247,51.8,3580,742
0.5,-0.522,0,0,0,1,247,51.8,3580,742
1.5,-0.834,0,0,0,1,247,51.8,3580,742
2.5,0.601,0,0,0,1,247,51.8,3580,742
-1.5,-1.616,0,1,1,0,247,51.8,3580,766
-0.5,-0.988,0,1,1,0,247,51.8,3580,766
0.5,-1.34,0,1,1,0,247,51.8,3580,766
1.5,-0.509,0,1,1,0,247,51.8,3580,766
2.5,0.551,0,1,1,0,247,51.8,3580,766
-1.5,-2.097,0,0,0,0,247,51.8,3580,952
-0.5,-0.716,0,0,0,0,247,51.8,3580,952
0.5,-0.826,0,0,0,0,247,51.8,3580,952
1.5,0.459,0,0,0,0,247,51.8,3580,952
2.5,1.852,0,0,0,0,247,51.8,3580,952
0.5,0.716,0,0,1,0,247,51.8,3580,1209
1.5,1.421,0,0,1,0,247,51.8,3580,1209
2.5,2.371,0,0,1,0,247,51.8,3580,1209
-1.5,-3.525,0,1,0,0,247,51.8,3580,1221
-0.5,-2.009,0,1,0,0,247,51.8,3580,1221
0.5,-0.928,0,1,0,0,247,51.8,3580,1221
-1.5,-2.097,0,0,0,0,247,51.8,3580,1495
-0.5,-0.501,0,0,0,0,247,51.8,3580,1495
0.5,0.716,0,0,0,0,247,51.8,3580,1495
1.5,0.128,0,0,0,0,247,51.8,3580,1495
2.5,0.749,0,0,0,0,247,51.8,3580,1495
-2.5,-3.068,0,0,1,0,1062,97.8,3610,20
-1.5,-2.188,1,0,1,0,1062,97.8,3610,20
-0.5,-1.898,0,0,1,0,1062,97.8,3610,20
0.5,-1.894,0,0,1,0,1062,97.8,3610,20
-1.5,-3.068,0,1,1,0,1062,97.8,3610,75
-0.5,-1.694,0,1,1,0,1062,97.8,3610,75
0.5,-0.522,0,1,1,0,1062,97.8,3610,75
-0.5,-0.84,0,1,1,0,1062,97.8,3610,109
0.5,0.114,0,1,1,0,1062,97.8,3610,109
1.5,1.134,0,1,1,0,1062,97.8,3610,109
2.5,1.25,0,1,1,0,1062,97.8,3610,109
0.5,-2.36,0,1,1,0,1062,97.8,3610,115
1.5,-2.001,1,1,1,0,1062,97.8,3610,115
2.5,-1.651,0,1,1,0,1062,97.8,3610,115
-1.5,-2.902,0,1,1,0,1062,97.8,3610,118
-0.5,-0.942,0,1,1,0,1062,97.8,3610,118
0.5,-1.555,0,1,1,0,1062,97.8,3610,118
1.5,0.074,0,1,1,0,1062,97.8,3610,118
2.5,1.148,0,1,1,0,1062,97.8,3610,118
0.5,-2.14,0,0,1,0,1062,97.8,3610,147
1.5,-1.176,0,0,1,0,1062,97.8,3610,147
2.5,0.097,0,0,1,0,1062,97.8,3610,147
-0.5,-0.942,0,1,1,0,1062,97.8,3610,288
0.5,-2.14,0,1,1,0,1062,97.8,3610,288
1.5,-1.55,0,1,1,0,1062,97.8,3610,288
2.5,-0.576,0,1,1,0,1062,97.8,3610,288
-1.5,-2.188,0,1,1,0,1062,97.8,3610,300
-0.5,-3.068,1,1,1,0,1062,97.8,3610,300
0.5,-2.113,0,1,1,0,1062,97.8,3610,300
1.5,-1.99,0,1,1,0,1062,97.8,3610,300
2.5,-1.691,0,1,1,0,1062,97.8,3610,300
0.5,-2.406,0,0,1,0,1062,97.8,3610,301
1.5,0.403,0,0,1,0,1062,97.8,3610,301
2.5,1.679,0,0,1,0,1062,97.8,3610,301
0.5,-1.03,0,0,1,0,1062,97.8,3610,321
1.5,-0.297,0,0,1,0,1062,97.8,3610,321
2.5,-0.396,0,0,1,0,1062,97.8,3610,321
0.5,-1.665,0,0,1,0,1062,97.8,3610,346
1.5,-1.002,0,0,1,0,1062,97.8,3610,346
2.5,-0.396,0,0,1,0,1062,97.8,3610,346
-0.5,-1.314,0,1,1,0,1062,97.8,3610,348
0.5,-1.34,0,1,1,0,1062,97.8,3610,348
1.5,-0.779,0,1,1,0,1062,97.8,3610,348
2.5,0.148,0,1,1,0,1062,97.8,3610,348
-1.5,-2.902,0,1,1,0,1062,97.8,3610,472
-0.5,-1.25,0,1,1,0,1062,97.8,3610,472
0.5,0.343,0,1,1,0,1062,97.8,3610,472
-1.5,-1.384,0,0,1,0,1062,97.8,3610,474
-0.5,1.194,0,0,1,0,1062,97.8,3610,474
0.5,0.995,0,0,1,0,1062,97.8,3610,474
1.5,1.273,0,0,1,0,1062,97.8,3610,474
2.5,3.163,0,0,1,0,1062,97.8,3610,474
-2.5,-4.055,0,1,1,0,1062,97.8,3610,475
-1.5,-3.395,1,1,1,0,1062,97.8,3610,475
-0.5,-3.395,0,1,1,0,1062,97.8,3610,475
0.5,-1.641,1,1,1,0,1062,97.8,3610,475
1.5,-2.263,0,1,1,0,1062,97.8,3610,475
2.5,-1.552,0,1,1,0,1062,97.8,3610,475
-1.5,-3.721,0,0,1,0,1062,97.8,3610,476
0.5,-1.665,0,0,1,0,1062,97.8,3610,476
1.5,0.237,0,0,1,0,1062,97.8,3610,476
2.5,1.047,0,0,1,0,1062,97.8,3610,476
-1.5,-1.898,0,1,1,0,1062,97.8,3610,477
-0.5,-0.645,0,1,1,0,1062,97.8,3610,477
0.5,0.003,0,1,1,0,1062,97.8,3610,477
1.5,-0.35,0,1,1,0,1062,97.8,3610,477
2.5,1.679,0,1,1,0,1062,97.8,3610,477
-2.5,-3.887,0,1,1,0,1062,97.8,3610,478
-1.5,-2.377,1,1,1,0,1062,97.8,3610,478
-0.5,-0.84,0,1,1,0,1062,97.8,3610,478
0.5,-1.063,1,1,1,0,1062,97.8,3610,478
1.5,-0.579,0,1,1,0,1062,97.8,3610,478
2.5,-1.048,0,1,1,0,1062,97.8,3610,478
-2.5,-3.232,0,0,1,0,1062,97.8,3610,479
-1.5,-1.987,1,0,1,0,1062,97.8,3610,479
-0.5,-1.441,0,0,1,0,1062,97.8,3610,479
0.5,-2.551,0,0,1,0,1062,97.8,3610,479
1.5,-1.002,0,0,1,0,1062,97.8,3610,479
2.5,-0.338,0,0,1,0,1062,97.8,3610,479
-2.5,-4.055,0,0,1,0,1062,97.8,3610,481
-1.5,-2.902,1,0,1,0,1062,97.8,3610,481
-0.5,-1.898,0,0,1,0,1062,97.8,3610,481
0.5,-1.132,0,0,1,0,1062,97.8,3610,481
1.5,-1.828,0,0,1,0,1062,97.8,3610,481
2.5,-1.763,0,0,1,0,1062,97.8,3610,481
-2.5,-2.188,0,0,1,0,1062,97.8,3610,482
-1.5,-2.778,1,0,1,0,1062,97.8,3610,482
-0.5,-1.946,0,0,1,0,1062,97.8,3610,482
0.5,-1.03,0,0,1,0,1062,97.8,3610,482
1.5,-1.42,0,0,1,0,1062,97.8,3610,482
2.5,-0.702,0,0,1,0,1062,97.8,3610,482
-1.5,-3.021,0,1,1,0,1062,97.8,3610,483
-0.5,-1.757,0,1,1,0,1062,97.8,3610,483
0.5,-1.665,0,1,1,0,1062,97.8,3610,483
1.5,-0.086,0,1,1,0,1062,97.8,3610,483
2.5,0.897,0,1,1,0,1062,97.8,3610,483
-1.5,-1.464,0,0,1,0,1062,97.8,3610,484
-0.5,0.058,0,0,1,0,1062,97.8,3610,484
0.5,-0.928,0,0,1,0,1062,97.8,3610,484
-1.5,-1.83,0,1,1,0,1062,97.8,3610,485
-0.5,-1.185,0,1,1,0,1062,97.8,3610,485
0.5,-0.928,0,1,1,0,1062,97.8,3610,485
1.5,0.182,0,1,1,0,1062,97.8,3610,485
2.5,1.514,0,1,1,0,1062,97.8,3610,485
-1.5,-1.772,0,0,1,0,1062,97.8,3610,486
-0.5,-0.942,0,0,1,0,1062,97.8,3610,486
0.5,-2.27,0,0,1,0,1062,97.8,3610,486
1.5,-0.945,0,0,1,0,1062,97.8,3610,486
2.5,-0.338,0,0,1,0,1062,97.8,3610,486
-1.5,-3.721,0,0,1,0,1062,97.8,3610,487
-0.5,-2.558,1,0,1,0,1062,97.8,3610,487
0.5,-0.264,0,0,1,0,1062,97.8,3610,487
1.5,-0.579,0,0,1,0,1062,97.8,3610,487
2.5,-0.93,0,0,1,0,1062,97.8,3610,487
-1.5,-2.902,0,1,1,0,1062,97.8,3610,488
-0.5,-1.314,0,1,1,0,1062,97.8,3610,488
0.5,-1.03,0,1,1,0,1062,97.8,3610,488
1.5,0.021,0,1,1,0,1062,97.8,3610,488
-1.5,-2.377,0,1,1,0,1062,97.8,3610,489
0.5,-0.826,0,1,1,0,1062,97.8,3610,489
1.5,-0.192,0,1,1,0,1062,97.8,3610,489
2.5,0.551,0,1,1,0,1062,97.8,3610,489
-1.5,-3.068,0,0,1,0,1062,97.8,3610,490
-0.5,-2.528,0,0,1,0,1062,97.8,3610,490
0.5,-1.132,0,0,1,0,1062,97.8,3610,490
1.5,-0.244,0,0,1,0,1062,97.8,3610,490
2.5,0.2,0,0,1,0,1062,97.8,3610,490
-1.5,-4.406,0,1,1,0,1062,97.8,3610,492
-0.5,-2.474,0,1,1,0,1062,97.8,3610,492
0.5,-0.767,1,1,1,0,1062,97.8,3610,492
1.5,-1.303,0,1,1,0,1062,97.8,3610,492
2.5,-0.101,0,1,1,0,1062,97.8,3610,492
-1.5,-2.162,0,1,1,0,1062,97.8,3610,493
-0.5,-0.785,0,1,1,0,1062,97.8,3610,493
0.5,0.587,0,1,1,0,1062,97.8,3610,493
1.5,0.516,0,1,1,0,1062,97.8,3610,493
2.5,1.302,0,1,1,0,1062,97.8,3610,493
0.5,-1.132,0,0,1,0,1062,97.8,3610,494
1.5,1.498,0,0,1,0,1062,97.8,3610,494
2.5,1.407,0,0,1,0,1062,97.8,3610,494
-1.5,-2.032,0,0,1,0,1062,97.8,3610,495
-0.5,-0.716,0,0,1,0,1062,97.8,3610,495
0.5,-0.826,0,0,1,0,1062,97.8,3610,495
1.5,-0.509,0,0,1,0,1062,97.8,3610,495
2.5,1.047,0,0,1,0,1062,97.8,3610,495
-1.5,-2.558,0,1,1,0,1062,97.8,3610,496
-0.5,-1.946,0,1,1,0,1062,97.8,3610,496
0.5,-2.487,1,1,1,0,1062,97.8,3610,496
1.5,-1.243,0,1,1,0,1062,97.8,3610,496
2.5,-0.93,0,1,1,0,1062,97.8,3610,496
-1.5,-3.232,0,0,1,0,1062,97.8,3610,497
-0.5,-1.303,1,0,1,0,1062,97.8,3610,497
0.5,-1.699,0,0,1,0,1062,97.8,3610,497
1.5,-1.732,0,0,1,0,1062,97.8,3610,497
2.5,-1.355,0,0,1,0,1062,97.8,3610,497
-1.5,-2.902,0,1,1,0,1062,97.8,3610,498
-0.5,-0.194,0,1,1,0,1062,97.8,3610,498
0.5,1.146,0,1,1,0,1062,97.8,3610,498
1.5,2.376,0,1,1,0,1062,97.8,3610,498
2.5,1.514,0,1,1,0,1062,97.8,3610,498
-1.5,-3.068,0,1,1,0,1062,97.8,3610,499
-0.5,-1.378,0,1,1,0,1062,97.8,3610,499
0.5,-1.03,0,1,1,0,1062,97.8,3610,499
1.5,1.578,0,1,1,0,1062,97.8,3610,499
2.5,1.148,0,1,1,0,1062,97.8,3610,499
-1.5,-2.377,0,0,1,0,1062,97.8,3610,500
-0.5,-1.689,1,0,1,0,1062,97.8,3610,500
0.5,-1.004,0,0,1,0,1062,97.8,3610,500
1.5,-0.823,0,0,1,0,1062,97.8,3610,500
2.5,0.749,0,0,1,0,1062,97.8,3610,500
-1.5,-2.732,0,1,1,0,1062,97.8,3610,501
-0.5,-2.528,0,1,1,0,1062,97.8,3610,501
0.5,-1.665,0,1,1,0,1062,97.8,3610,501
1.5,-0.67,0,1,1,0,1062,97.8,3610,501
2.5,-0.338,0,1,1,0,1062,97.8,3610,501
-1.5,-2.377,0,0,1,0,1062,97.8,3610,502
-0.5,-1.25,0,0,1,0,1062,97.8,3610,502
0.5,0.463,0,0,1,0,1062,97.8,3610,502
1.5,-0.086,0,0,1,0,1062,97.8,3610,502
2.5,0.798,0,0,1,0,1062,97.8,3610,502
-1.5,-3.395,0,1,1,0,1062,97.8,3610,503
-0.5,-1.541,0,1,1,0,1062,97.8,3610,503
0.5,-2.27,0,1,1,0,1062,97.8,3610,503
1.5,-1.176,0,1,1,0,1062,97.8,3610,503
2.5,-0.515,0,1,1,0,1062,97.8,3610,503
-1.5,-2.288,0,0,1,0,1062,97.8,3610,504
-0.5,-0.785,0,0,1,0,1062,97.8,3610,504
0.5,-0.826,0,0,1,0,1062,97.8,3610,504
